data_index,contribution_score
14072,2.309216
14073,2.5396867
14074,2.4201748
14075,2.1240172
14076,2.4550622
14077,1.999584
14078,0.6622392
14079,2.6008103
14080,2.3496306
14081,1.9161114
14082,2.0487695
14083,2.4057164
14084,2.1287086
14085,2.303334
14086,2.4627187
14087,2.2290854
14088,2.51708
14089,2.6080995
14090,2.153394
14091,1.981077
14092,2.6467898
14093,2.2182577
14094,2.612205
14095,2.2740338
14096,1.6872275
14097,2.7429962
14098,2.5448158
14099,2.3325722
14100,2.570491
14101,2.4705474
14102,2.6178842
14103,2.2724154
14104,2.50151
14105,2.2920036
14106,2.408996
14107,2.3547978
14108,1.9810222
14109,2.4276261
14110,2.7320306
14111,2.2939227
14112,2.0304403
14113,1.9317718
14114,2.5266209
14115,2.3036413
14116,2.0379512
14117,2.0508723
14118,1.9907647
14119,2.5749702
14120,2.0660121
14121,1.9568855
14122,2.392103
14123,2.606693
14124,1.9848436
14125,1.9538213
14126,2.613331
14127,1.6627836
14128,2.0323634
14129,2.4270444
14130,2.2404408
14131,2.6292918
14132,1.9839674
14133,2.6310353
14134,2.5827143
14135,2.3143353
14136,2.1221905
14137,2.8344343
14138,2.5234578
14139,1.8886552
14140,1.9061396
14141,2.4831924
14142,2.1218796
14143,2.385988
14144,2.135071
14145,2.2964244
14146,2.0811474
14147,2.4340591
14148,2.8498588
14149,2.4437468
14150,2.1328619
14151,2.1262772
14152,2.622104
14153,2.5896637
14154,2.6298907
14155,2.4015715
14156,2.4424694
14157,2.6229823
14158,2.507374
14159,2.452851
14160,2.6697874
14161,2.6963584
14162,2.2174456
14163,1.9330316
14164,1.9846951
14165,2.7158911
14166,2.3590472
14167,2.327459
14168,2.2707922
14169,2.5936522
14170,2.1124713
14171,2.2892835
14172,2.3011794
14173,2.1491053
14174,2.1202016
14175,2.2006383
14176,2.3990119
14177,2.3587441
14178,2.4259121
14179,2.763129
14180,1.9738503
14181,2.5758374
14182,2.177445
14183,2.3381317
14184,2.054651
14185,2.2587013
14186,2.3369043
14187,2.2591522
14188,2.5188975
14189,2.332669
14190,2.5016522
14191,2.1185727
14192,1.9493647
14193,2.5823293
14194,2.5420132
14195,2.2534194
14196,2.5659049
14197,2.5760155
14198,2.384202
14199,0.66577506
14200,2.2862835
14201,0.49482846
14202,2.453737
14203,2.1429484
14204,2.1698203
14205,2.343356
14206,2.4108315
14207,2.4399474
14208,2.0437624
14209,2.1466317
14210,2.1492736
14211,2.14902
14212,2.5343328
14213,2.203605
14214,2.2166424
14215,1.9571606
14216,2.0995102
14217,2.0946667
14218,2.1846206
14219,2.4620028
14220,2.4160726
14221,2.5671458
14222,2.119851
14223,2.2619843
14224,2.4947314
14225,2.1479888
14226,2.1252751
14227,2.5531895
14228,2.5304785
14229,2.6593497
14230,2.136814
14231,2.333497
14232,2.3757496
14233,2.2184892
14234,2.5813687
14235,2.0265725
14236,2.27025
14237,2.4156537
14238,2.3327231
14239,2.0474842
14240,2.067365
14241,2.4106061
14242,2.708667
14243,2.4898503
14244,2.051549
14245,2.392296
14246,2.6288712
14247,1.9462522
14248,2.3181782
14249,1.9758246
14250,2.134758
14251,2.1402872
14252,2.4723969
14253,2.0251985
14254,2.0696473
14255,2.2436578
14256,2.3806336
14257,2.4648714
14258,2.6694965
14259,2.4374065
14260,2.3814363
14261,2.2268224
14262,2.1603093
14263,2.1610594
14264,2.1438036
14265,2.5844493
14266,2.3053706
14267,1.9352118
14268,2.5039594
14269,2.751606
14270,2.0644238
14271,2.5581625
14272,2.608239
14273,1.9364942
14274,2.4095213
14275,2.217052
14276,2.740264
14277,2.5013585
14278,2.5408325
14279,2.0081418
14280,2.4607184
14281,2.0768726
14282,2.7476318
14283,2.285907
14284,2.3580315
14285,2.3536835
14286,2.2548501
14287,2.5743794
14288,2.5970476
14289,1.9953698
14290,2.4649074
14291,2.6739974
14292,2.2618852
14293,2.5906534
14294,2.0488455
14295,1.9474852
14296,2.4710703
14297,2.294666
14298,2.6249855
14299,2.6051116
14300,2.1745663
14301,1.9124371
14302,2.1530013
14303,2.3817
14304,2.0026612
14305,1.9034421
14306,1.9265717
14307,2.5898159
14308,2.2364273
14309,2.5695431
14310,2.5486429
14311,2.5065413
14312,2.6084647
14313,2.5914388
14314,2.024164
14315,2.3002713
14316,2.269078
14317,2.0717688
14318,2.169505
14319,2.631639
14320,2.2944763
14321,2.5547752
14322,2.2493382
14323,2.6292288
14324,1.8937836
14325,2.6708732
14326,2.462186
14327,2.5565202
14328,2.2259507
14329,2.4480472
14330,2.2314777
14331,2.1288607
14332,1.9854063
14333,2.4242074
14334,2.6867228
14335,2.6830883
14336,2.0601795
14337,2.4730704
14338,2.0874028
14339,2.2665856
14340,2.2385073
14341,1.9757552
14342,1.9452188
14343,1.9588475
14344,2.4843915
14345,2.6276405
14346,2.6327481
14347,2.229961
14348,2.6503584
14349,2.3162458
14350,2.2535958
14351,2.4053698
14352,2.2017195
14353,2.635436
14354,2.5587413
14355,2.0843034
14356,2.741876
14357,1.9973191
14358,2.0339186
14359,2.5255404
14360,2.3797624
14361,2.327856
14362,2.0990336
14363,2.021526
14364,2.024976
14365,2.0844612
14366,2.570921
14367,2.1437185
14368,2.257965
14369,1.8637193
14370,2.3803127
14371,2.5350888
14372,2.2186458
14373,2.006473
14374,1.960417
14375,2.5390055
14376,2.3570545
14377,2.1876402
14378,1.9458659
14379,2.7118745
14380,2.1123145
14381,1.9692491
14382,2.2319484
14383,2.3147595
14384,2.6898222
14385,1.4642355
14386,2.63192
14387,2.598078
14388,2.2306519
14389,2.3182008
14390,2.3243134
14391,2.640915
14392,2.035099
14393,2.5303469
14394,2.1794446
14395,2.4867136
14396,2.2306838
14397,2.3134673
14398,2.6038299
14399,2.287998
14400,2.3393664
14401,2.370463
14402,2.4600782
14403,2.753656
14404,2.413259
14405,1.9389755
14406,2.1772728
14407,2.009287
14408,2.4672728
14409,2.1053054
14410,2.4328027
14411,2.345233
14412,2.741202
14413,1.977267
14414,2.4493887
14415,2.339827
14416,2.2474904
14417,2.6117294
14418,2.2526944
14419,2.6278987
14420,2.198485
14421,2.4141018
14422,1.8865471
14423,2.4298787
14424,2.5021882
14425,2.7502139
14426,2.5273857
14427,2.5994568
14428,2.250353
14429,2.1415584
14430,2.6746202
14431,2.3324502
14432,2.4681487
14433,2.4409833
14434,2.0371215
14435,2.1878288
14436,2.0099258
14437,2.4312227
14438,2.1239727
14439,2.5125043
14440,0.7748177
14441,2.1196175
14442,2.1507368
14443,2.0229983
14444,2.3107698
14445,2.7594275
14446,1.9512492
14447,2.3920236
14448,2.554442
14449,2.4525828
14450,2.339385
14451,2.2017367
14452,2.22744
14453,2.2597063
14454,2.1559415
14455,2.4520016
14456,2.2741215
14457,2.1387234
14458,2.0218146
14459,1.9699466
14460,2.53423
14461,2.7349396
14462,2.631585
14463,2.5133128
14464,2.5874043
14465,2.0230403
14466,2.5234115
14467,2.2635188
14468,2.0622642
14469,2.3828893
14470,2.4374547
14471,2.346778
14472,2.6924727
14473,2.3092597
14474,2.2242408
14475,2.6080766
14476,2.279882
14477,2.0580983
14478,1.903294
14479,2.057946
14480,1.7611252
14481,2.8179634
14482,2.4469798
14483,2.1590366
14484,2.0852475
14485,2.210898
14486,2.1713982
14487,2.3715317
14488,2.2764459
14489,2.16911
14490,2.1239083
14491,2.7626736
14492,2.2690334
14493,2.155324
14494,2.1760411
14495,1.8678848
14496,2.4324517
14497,2.0119097
14498,2.622297
14499,2.1607842
14500,2.2934227
14501,2.4780185
14502,1.9272313
14503,2.5503833
14504,2.0843327
14505,2.6458297
14506,2.5454278
14507,2.1649334
14508,2.0030432
14509,2.6239364
14510,2.0687485
14511,2.718535
14512,2.4276786
14513,2.8319201
14514,2.257383
14515,2.1939673
14516,2.589846
14517,2.000659
14518,2.5991468
14519,2.814187
14520,2.3760276
14521,2.6445153
14522,2.3582015
14523,2.140001
14524,2.2555375
14525,2.5332062
14526,2.2092009
14527,2.3529384
14528,2.4941573
14529,2.2866411
14530,2.5224683
14531,2.548539
14532,2.3287835
14533,2.2988155
14534,2.4354794
14535,2.2179215
14536,2.6846828
14537,2.488577
14538,2.3592803
14539,2.4381733
14540,2.487364
14541,2.5460198
14542,2.3660142
14543,2.1993084
14544,2.4231153
14545,2.7361038
14546,2.3529122
14547,2.0117707
14548,2.318936
14549,2.1790361
14550,1.9637803
14551,2.0375426
14552,2.4509351
14553,2.1372797
14554,2.0457652
14555,2.051503
14556,2.5147035
14557,2.4454687
14558,2.337053
14559,2.7177792
14560,2.5289438
14561,2.5427892
14562,2.3689308
14563,2.7331004
14564,2.5327387
14565,2.3684132
14566,2.3553212
14567,2.396053
14568,2.1676924
14569,1.9867429
14570,2.3601863
14571,2.5526013
14572,2.4298036
14573,2.5778089
14574,2.6341357
14575,2.5193193
14576,2.3315685
14577,2.288503
14578,2.4905262
14579,1.6709659
14580,1.5837519
14581,2.3141797
14582,0.8767462
14583,2.3203204
14584,2.6418886
14585,2.5861502
14586,2.3824055
14587,2.5266428
14588,2.2652388
14589,2.7778177
14590,2.4613562
14591,2.1375582
14592,2.4291346
14593,2.2159994
14594,2.3780153
14595,2.5119092
14596,1.9647384
14597,2.4913826
14598,2.511843
14599,2.2839105
14600,2.349317
14601,2.486502
14602,2.4211679
14603,2.0657296
14604,2.2310402
14605,2.6883767
14606,2.6089683
14607,1.9819753
14608,2.3024724
14609,2.2825677
14610,2.4125535
14611,2.1265988
14612,2.4895144
14613,2.557992
14614,2.0022252
14615,2.5652254
14616,2.484352
14617,1.9326792
14618,2.2902565
14619,2.227864
14620,2.4311602
14621,2.5653882
14622,2.6750681
14623,2.4401596
14624,2.2261171
14625,2.2454007
14626,2.1619911
14627,2.0870326
14628,2.2827783
14629,2.6730478
14630,2.25227
14631,2.619681
14632,2.2676332
14633,2.01858
14634,2.187778
14635,2.0467324
14636,2.3961282
14637,2.5881238
14638,2.1308906
14639,2.4161377
14640,1.9604586
14641,2.5744913
14642,2.4502308
14643,2.40771
14644,2.594238
14645,2.1705964
14646,2.092681
14647,2.1039314
14648,2.1594334
14649,2.6417103
14650,2.3340511
14651,2.6144176
14652,2.378307
14653,2.0103445
14654,2.4120233
14655,2.2203858
14656,2.5357175
14657,2.474798
14658,2.28712
14659,2.4665835
14660,2.4445293
14661,2.6387813
14662,2.165442
14663,2.300628
14664,1.9522076
14665,2.189645
14666,2.4079168
14667,2.1538787
14668,2.7369254
14669,2.2707422
14670,2.288312
14671,2.4789472
14672,2.483332
14673,2.5515661
14674,2.2171404
14675,2.7569885
14676,2.123696
14677,2.4530103
14678,2.2197962
14679,2.3565674
14680,2.0683079
14681,2.114918
14682,2.6179655
14683,2.541358
14684,2.4938772
14685,2.550892
14686,2.2870786
14687,2.0847006
14688,2.232284
14689,2.593028
14690,2.1662192
14691,2.315769
14692,2.0869684
14693,2.7323198
14694,2.0641778
14695,2.4752893
14696,2.069049
14697,2.1585853
14698,2.5007405
14699,2.1101453
14700,2.4184756
14701,2.6444254
14702,1.9339608
14703,2.556124
14704,2.4066234
14705,2.814249
14706,1.3196285
14707,2.4480524
14708,2.1763754
14709,2.4229877
14710,2.4533334
14711,2.1233954
14712,2.764215
14713,2.3005939
14714,2.2117307
14715,2.4188626
14716,1.9994905
14717,2.6199265
14718,2.5271504
14719,2.3744903
14720,2.3421538
14721,2.426255
14722,2.4336133
14723,2.724663
14724,2.628298
14725,2.631052
14726,2.0949476
14727,2.3236468
14728,2.3331017
14729,2.710343
14730,2.0696445
14731,2.354983
14732,2.3227317
14733,2.166205
14734,2.6319194
14735,2.1088345
14736,2.2651951
14737,2.5074208
14738,2.472092
14739,2.4960823
14740,2.2542713
14741,2.3209567
14742,2.2308192
14743,2.1239488
14744,2.1358428
14745,2.1673503
14746,2.5159988
14747,2.511504
14748,2.2023609
14749,2.6120758
14750,2.2296064
14751,2.228581
14752,2.572024
14753,2.5568266
14754,2.0983198
14755,2.3938873
14756,2.5268557
14757,2.4715137
14758,2.5379128
14759,2.6122494
14760,2.2248569
14761,2.233275
14762,2.0378065
14763,1.9922498
14764,1.569787
14765,2.304448
14766,2.0292382
14767,2.555553
14768,2.4651783
14769,2.4577007
14770,2.4606624
14771,2.1368563
14772,2.0425491
14773,2.7345848
14774,2.5645618
14775,2.682752
14776,2.0119178
14777,2.3799517
14778,2.450904
14779,2.2525454
14780,2.1234522
14781,2.5421407
14782,2.0914137
14783,2.431791
14784,2.2486296
14785,2.4530432
14786,2.4108973
14787,2.1417747
14788,2.3409777
14789,2.232356
14790,2.051097
14791,2.2647607
14792,2.3855536
14793,2.590173
14794,2.5136979
14795,2.470265
14796,2.056149
14797,2.0685923
14798,2.1650515
14799,2.4629726
14800,2.088175
14801,2.6676772
14802,2.2486155
14803,2.1290216
14804,2.3656123
14805,2.4958122
14806,2.0032487
14807,1.9661626
14808,2.069696
14809,2.1140532
14810,2.3229413
14811,2.5359428
14812,2.5018768
14813,1.736913
14814,2.5767107
14815,2.0754974
14816,2.1237087
14817,2.5097442
14818,2.1899915
14819,2.005994
14820,2.7315235
14821,2.6014555
14822,2.0608187
14823,2.1789596
14824,2.329661
14825,1.8117125
14826,2.0547109
14827,2.1171343
14828,2.3022184
14829,2.418679
14830,2.2095203
14831,2.2693813
14832,2.5914702
14833,2.2439544
14834,2.6183448
14835,2.0722604
14836,2.1063993
14837,1.9601419
14838,2.051555
14839,2.3940248
14840,2.7245433
14841,2.2973104
14842,2.0940132
14843,2.0985875
14844,2.0955944
14845,2.290868
14846,2.6490521
14847,2.006454
14848,2.2614045
14849,2.521264
14850,2.2522554
14851,2.3124819
14852,2.1252468
14853,2.5745027
14854,0.8865284
14855,2.2116723
14856,2.2095559
14857,2.6383264
14858,2.5786135
14859,2.632535
14860,2.5024521
14861,1.9835255
14862,2.2092862
14863,2.3572378
14864,2.29932
14865,2.326998
14866,2.3356078
14867,2.3267822
14868,1.9902391
14869,2.3459368
14870,2.651166
14871,2.7482696
14872,2.0168674
14873,2.1034923
14874,2.5339868
14875,2.1135483
14876,2.0965583
14877,2.746565
14878,2.2072384
14879,2.564001
14880,2.3793993
14881,1.9840392
14882,2.290506
14883,2.3544674
14884,2.0100694
14885,2.3794773
14886,0.76521313
14887,2.4158323
14888,1.9556901
14889,2.3568835
14890,2.7037694
14891,2.6548505
14892,2.604189
14893,2.1571505
14894,2.2517726
14895,2.099104
14896,2.2508016
14897,2.90788
14898,2.465464
14899,2.5747957
14900,2.577612
14901,2.0667892
14902,2.193835
14903,2.3556035
14904,2.5638862
14905,2.296381
14906,2.6168664
14907,2.2450426
14908,2.055027
14909,2.307402
14910,2.1231291
14911,2.6257026
14912,2.3023684
14913,2.1655316
14914,1.9797703
14915,2.1102176
14916,2.245817
14917,2.1992295
14918,2.229406
14919,2.5459623
14920,2.584842
14921,2.458068
14922,1.9591548
14923,2.1518786
14924,2.668518
14925,2.0027452
14926,2.4838598
14927,2.416678
14928,2.0460505
14929,2.70864
14930,2.6132581
14931,1.9927611
14932,2.065547
14933,2.3333163
14934,2.0477684
14935,2.3552096
14936,2.5657063
14937,2.5305402
14938,1.9366797
14939,2.4051704
14940,2.239711
14941,2.0896204
14942,2.5677543
14943,2.0846648
14944,2.706001
14945,2.6053703
14946,2.3639112
14947,2.3576403
14948,2.5996335
14949,2.4979985
14950,2.1731768
14951,2.3097138
14952,2.1530566
14953,2.637944
14954,2.4534535
14955,2.30566
14956,2.0972118
14957,2.4376945
14958,2.5726728
14959,2.6446552
14960,2.284521
14961,2.6898646
14962,2.0466304
14963,2.5141575
14964,2.5739095
14965,2.586439
14966,2.448436
14967,2.6181233
14968,1.994828
14969,2.5497885
14970,2.217107
14971,2.666602
14972,2.5287268
14973,2.385353
14974,2.1033065
14975,2.0416057
14976,2.4182563
14977,2.0058131
14978,2.0895352
14979,2.3069189
14980,2.5826435
14981,2.3674576
14982,2.0993109
14983,2.7692516
14984,2.1729963
14985,2.0503683
14986,2.5687218
14987,2.068489
14988,2.1283777
14989,2.323134
14990,2.515137
14991,2.5093083
14992,2.5732758
14993,2.002634
14994,2.2235668
14995,2.5852594
14996,1.989468
14997,2.6388931
14998,2.5846612
14999,2.6358755
15000,2.3590925
15001,2.652632
15002,2.612911
15003,2.3550205
15004,2.2045975
15005,2.0671337
15006,2.4052176
15007,2.3417943
15008,2.171753
15009,2.5896966
15010,2.211707
15011,2.404401
15012,2.1762748
15013,1.9042935
15014,2.2913609
15015,2.4329424
15016,2.113189
15017,2.5352883
15018,2.1309602
15019,2.601534
15020,2.5928407
15021,1.958728
15022,2.2772937
15023,2.449705
15024,1.8132126
15025,2.3002355
15026,2.575169
15027,2.3537571
15028,2.7287018
15029,2.0681107
15030,1.9909093
15031,2.2287462
15032,2.37842
15033,2.112541
15034,2.6001742
15035,2.3969967
15036,2.3782663
15037,2.6275246
15038,2.513875
15039,1.9039289
15040,2.1039555
15041,2.3031263
15042,2.5936565
15043,2.3758807
15044,2.4503517
15045,2.399978
15046,2.731962
15047,2.212638
15048,2.461173
15049,2.007019
15050,2.066868
15051,2.3650055
15052,2.3158784
15053,2.4128036
15054,2.4385056
15055,2.030244
15056,1.9647009
15057,1.9990765
15058,2.3235333
15059,2.3987389
15060,2.756283
15061,2.2749338
15062,2.6643052
15063,2.0528567
15064,2.3500328
15065,2.5599182
15066,2.499679
15067,1.8407608
15068,1.0927347
15069,2.4161286
15070,-0.71042013
15071,2.2645288
15072,2.243325
15073,2.5256817
15074,2.3941634
15075,2.2834675
15076,1.9875185
15077,2.2751973
15078,2.4104965
15079,1.9688675
15080,2.234481
15081,2.6036215
15082,2.5862617
15083,2.0297058
15084,2.2495487
15085,2.3880396
15086,2.462722
15087,2.4971797
15088,2.231117
15089,2.0023034
15090,2.2431195
15091,2.0918875
15092,2.322213
15093,2.0064993
15094,2.1234925
15095,2.634595
15096,2.0597055
15097,2.3831208
15098,2.4127572
15099,2.6148818
15100,2.4558997
15101,2.388445
15102,2.0816076
15103,2.7051837
15104,2.2267356
15105,2.490427
15106,0.76405096
15107,2.1107166
15108,2.0220633
15109,2.3920476
15110,2.17656
15111,2.5054078
15112,2.159439
15113,2.6436796
15114,2.2634408
15115,2.0505836
15116,1.9403675
15117,2.183174
15118,2.3202388
15119,2.4997227
15120,2.6234546
15121,2.4932806
15122,2.5104647
15123,1.9650342
15124,1.9581358
15125,2.351129
15126,2.150539
15127,2.392374
15128,2.1626244
15129,2.1365101
15130,2.63398
15131,2.0092735
15132,2.153071
15133,2.7943733
15134,2.4269502
15135,2.5590224
15136,2.306919
15137,2.0125408
15138,2.526859
15139,2.3424895
15140,1.9894048
15141,2.3491592
15142,2.7260063
15143,2.2703502
15144,2.2276177
15145,2.33349
15146,2.0508757
15147,2.5626485
15148,2.66049
15149,2.0948982
15150,2.7160406
15151,2.0474877
15152,2.5958838
15153,2.0045395
15154,2.6012542
15155,2.2420597
15156,2.6184886
15157,2.6285567
15158,2.1544151
15159,2.3796773
15160,2.59463
15161,2.5426297
15162,2.083361
15163,2.4100592
15164,2.494235
15165,2.1403368
15166,2.3885887
15167,2.0195372
15168,2.501794
15169,2.48974
15170,2.131005
15171,2.0779016
15172,2.4914484
15173,2.3856065
15174,2.2636054
15175,2.6483474
15176,2.1918035
15177,2.2890265
15178,1.9931237
15179,2.5827231
15180,2.504614
15181,2.3277738
15182,2.6021316
15183,1.9335109
15184,2.4642224
15185,1.9405744
15186,2.4079385
15187,1.9627002
15188,2.2258136
15189,2.673616
15190,2.2939634
15191,2.6358824
15192,2.6871746
15193,2.276751
15194,2.1107018
15195,2.1597934
15196,2.2632072
15197,2.2945995
15198,2.5874627
15199,2.3317616
15200,2.209584
15201,2.410157
15202,2.6705008
15203,1.989084
15204,2.5450227
15205,1.9779376
15206,2.279974
15207,2.4771688
15208,2.6743078
15209,2.3628993
15210,2.3959336
15211,2.4466665
15212,2.130012
15213,2.3447955
15214,2.4111238
15215,2.3993964
15216,2.0687118
15217,1.9514729
15218,2.4919052
15219,2.1440012
15220,2.143543
15221,1.9872023
15222,2.1173565
15223,1.8375462
15224,2.5923018
15225,2.0574315
15226,2.22924
15227,2.4384272
15228,2.0380528
15229,2.2057652
15230,2.7235312
15231,2.564368
15232,2.1048403
15233,2.4078805
15234,2.2350433
15235,2.089456
15236,2.1659944
15237,2.644951
15238,2.2717035
15239,2.0851042
15240,2.6486335
15241,2.6253288
15242,2.7484589
15243,2.4989743
15244,2.0678117
15245,2.413034
15246,2.2128065
15247,2.1460547
15248,2.0287008
15249,2.6718345
15250,2.3197284
15251,2.3697524
15252,2.5835226
15253,2.165358
15254,2.64459
15255,2.58666
15256,2.447157
15257,2.377349
15258,2.0680883
15259,2.5343554
15260,2.577105
15261,2.1876326
15262,2.0937378
15263,2.0256047
15264,2.5490284
15265,2.454889
15266,2.6686444
15267,2.0488205
15268,1.958745
15269,2.3759668
15270,2.1703813
15271,2.5100422
15272,2.2498512
15273,2.1191313
15274,2.4263923
15275,2.57686
15276,-1.0648868
15277,2.5667005
15278,1.9380732
15279,2.078731
15280,2.1851335
15281,2.4034667
15282,2.1214895
15283,2.4717033
15284,2.326474
15285,2.2400165
15286,2.0337691
15287,2.336328
15288,2.5754354
15289,2.013448
15290,2.6030805
15291,2.8102267
15292,2.1185513
15293,2.577501
15294,2.4728217
15295,1.9979504
15296,2.1426558
15297,2.367826
15298,2.520375
15299,2.4998982
15300,2.5527408
15301,2.31752
15302,1.9584378
15303,2.4270566
15304,2.2391436
15305,2.6126797
15306,2.192706
15307,2.0748343
15308,2.548105
15309,2.1872816
15310,2.3292332
15311,2.6385834
15312,2.1155722
15313,2.491247
15314,2.3366222
15315,2.2569902
15316,2.6483624
15317,2.2994566
15318,2.4375136
15319,2.6995206
15320,2.2420084
15321,2.0204089
15322,2.3126748
15323,2.0855613
15324,0.19332647
15325,2.5792463
15326,2.1139722
15327,2.4424477
15328,2.0965867
15329,2.5766492
15330,2.7280736
15331,2.4786692
15332,2.3156521
15333,2.0634298
15334,2.212531
15335,2.244072
15336,2.2264411
15337,2.281597
15338,2.2115421
15339,2.3537009
15340,2.60896
15341,2.0704296
15342,2.2391331
15343,2.0860124
15344,2.7543786
15345,2.4669404
15346,2.2993383
15347,2.481392
15348,2.417392
15349,2.058855
15350,2.1726153
15351,2.4028633
15352,2.067213
15353,2.5447223
15354,2.062026
15355,1.9936072
15356,2.5274563
15357,2.0724893
15358,2.245215
15359,2.4980316
15360,2.1114726
15361,2.545262
15362,2.104689
15363,1.9870337
15364,2.167797
15365,2.303526
15366,2.0188384
15367,2.1167443
15368,2.089318
15369,2.0554907
15370,2.367688
15371,2.2963536
15372,2.1716886
15373,2.4216118
15374,2.287749
15375,2.2179163
15376,2.4229267
15377,2.3238928
15378,2.3075228
15379,2.311668
15380,2.480811
15381,1.7468786
15382,2.861753
15383,2.596277
15384,2.256059
15385,2.601318
15386,2.1075897
15387,1.9853405
15388,2.231774
15389,2.5151849
15390,2.28033
15391,1.9751165
15392,2.5516584
15393,2.56465
15394,2.4053102
15395,2.0019116
15396,2.5622778
15397,2.531853
15398,2.32988
15399,2.4691598
15400,2.4612525
15401,2.2706933
15402,2.3544145
15403,1.9925553
15404,2.2231529
15405,2.4636173
15406,2.075222
15407,2.3848743
15408,2.1363475
15409,2.419561
15410,2.2711198
15411,2.1804965
15412,2.1312993
15413,2.11726
15414,1.9895698
15415,2.305666
15416,2.4146106
15417,2.3829722
15418,2.0547101
15419,2.3395417
15420,2.3587744
15421,2.2905097
15422,2.5014856
15423,2.4739428
15424,2.264288
15425,2.5075476
15426,2.4314911
15427,2.5661228
15428,2.6195266
15429,2.362134
15430,2.025058
15431,2.2381883
15432,2.4344513
15433,2.2644923
15434,-1.4613338
15435,2.5338178
15436,2.0506344
15437,2.3240206
15438,2.5235806
15439,2.5726297
15440,2.0310888
15441,2.4048986
15442,2.807613
15443,2.2853508
15444,2.2808356
15445,2.5609715
15446,2.0877242
15447,2.308501
15448,2.3560135
15449,2.519028
15450,1.1842682
15451,2.525494
15452,2.567382
15453,2.2563748
15454,2.821053
15455,2.0980217
15456,2.516816
15457,1.8783423
15458,2.152805
15459,2.282426
15460,2.4433513
15461,1.9572185
15462,2.1995718
15463,2.3808534
15464,2.2759845
15465,2.4764419
15466,2.0077062
15467,2.0606227
15468,2.6392376
15469,2.5608163
15470,1.9890261
15471,2.6715126
15472,2.2834008
15473,2.5912585
15474,2.2310483
15475,2.0919356
15476,2.1205227
15477,2.266442
15478,2.3986385
15479,2.3700392
15480,2.627829
15481,2.2126307
15482,2.3737152
15483,2.4267573
15484,2.3155036
15485,2.3377848
15486,2.2146637
15487,1.9714035
15488,2.156992
15489,2.1224303
15490,2.640542
15491,2.8331535
15492,2.6628942
15493,2.6288977
15494,2.21113
15495,1.8716363
15496,2.0454168
15497,2.2745526
15498,2.1097205
15499,2.5389445
15500,2.3322206
15501,2.05415
15502,2.2519898
15503,2.1392288
15504,2.630778
15505,2.545101
15506,1.947535
15507,2.5608604
15508,2.5052075
15509,2.0299995
15510,2.0200486
15511,2.3847532
15512,2.1733525
15513,2.3108082
15514,2.258034
15515,2.2037609
15516,2.5559769
15517,1.9395051
15518,1.5466611
15519,2.157146
15520,2.6061823
15521,2.4739144
15522,2.058259
15523,2.6528237
15524,2.7079875
15525,2.4085846
15526,2.248852
15527,2.1800811
15528,2.2553654
15529,2.3224235
15530,2.965626
15531,2.434068
15532,2.091034
15533,2.3559365
15534,2.2781074
15535,2.386468
15536,2.5227547
15537,1.9200249
15538,2.2142882
15539,2.6525612
15540,2.3413856
15541,2.0307097
15542,2.6461916
15543,2.5063145
15544,2.3110213
15545,2.5280373
15546,2.191646
15547,2.2511027
15548,2.548689
15549,2.1463668
15550,2.559174
15551,2.405411
15552,2.0987637
15553,2.0101616
15554,2.344035
15555,2.5155227
15556,2.450508
15557,2.52565
15558,2.143615
15559,2.7261775
15560,1.9530739
15561,2.6668375
15562,2.0245569
15563,2.427065
15564,2.6937513
15565,2.5648885
15566,2.798655
15567,2.5452826
15568,2.4682608
15569,2.001663
15570,2.451563
15571,2.1428745
15572,2.2578616
15573,2.031489
15574,2.6631174
15575,2.6466715
15576,2.5169642
15577,2.5872731
15578,2.583613
15579,2.1143928
15580,2.8587475
15581,2.6358316
15582,2.8425922
15583,2.692957
15584,2.0689454
15585,1.9972193
15586,2.4414122
15587,2.3229003
15588,2.0038447
15589,2.5985148
15590,2.6722436
15591,2.269189
15592,2.124303
15593,2.043563
15594,2.4940856
15595,2.109633
15596,2.184146
15597,2.5551815
15598,2.1936195
15599,2.2166653
15600,2.4957857
15601,2.0701518
15602,2.0401638
15603,2.064476
15604,2.3814404
15605,2.0650985
15606,2.3051977
15607,2.0379233
15608,2.626787
15609,2.1060338
15610,1.0907686
15611,2.3313076
15612,2.5907323
15613,2.533711
15614,2.007747
15615,2.4057271
15616,1.8501954
15617,2.4216485
15618,1.967468
15619,2.4847975
15620,2.1976845
15621,2.4049718
15622,2.5197954
15623,2.1407256
15624,2.081082
15625,2.4840968
15626,2.037174
15627,2.3822281
15628,2.6597042
15629,2.111513
15630,2.244141
15631,2.1900573
15632,2.6608071
15633,2.6021585
15634,2.2840447
15635,2.617002
15636,2.1875188
15637,2.7748187
15638,2.3694155
15639,2.3657184
15640,2.0484352
15641,2.2797818
15642,1.99063
15643,2.3801863
15644,2.1516993
15645,2.075569
15646,2.5504315
15647,2.3010278
15648,2.6431127
15649,2.5958416
15650,2.008387
15651,2.3515353
15652,1.9959456
15653,1.9793752
15654,2.041244
15655,2.177826
15656,2.3095903
15657,2.01507
15658,2.0688355
15659,2.070994
15660,2.0840027
15661,2.2993484
15662,2.791273
15663,2.7051284
15664,2.2709196
15665,2.358185
15666,2.1629198
15667,2.294035
15668,2.3750875
