data_index,contribution_score
164,2.2942493
165,1.930362
166,2.1456609
167,1.744627
168,1.9414338
169,1.8455216
170,2.4612784
171,1.6877689
172,1.0948585
173,1.9603915
174,1.9989616
175,2.353678
176,2.4988167
177,2.331276
178,2.1530511
179,2.544461
180,1.4679382
181,2.445828
182,2.0980155
183,2.2371383
184,2.1297855
185,2.3905346
186,2.381851
187,1.6736228
188,1.8498911
189,0.9336491
190,1.9154059
191,2.1684575
192,1.6918806
193,2.4231284
194,2.2319376
195,2.183785
196,2.4135623
197,2.0777419
198,2.230048
199,1.9875376
200,2.2343855
201,2.391308
202,1.8038831
203,2.487005
204,1.9196935
205,2.1954217
206,1.6462772
207,1.9869968
208,2.2788892
209,1.420325
210,1.6113163
211,2.2125196
212,1.1737262
213,1.9317982
214,2.1977184
215,2.3618038
216,1.7498069
217,2.0107498
218,2.217493
219,1.970024
220,2.115065
221,2.0871994
222,2.3757226
223,1.8725946
224,-0.20558882
225,2.116979
226,2.4070399
227,1.9663634
228,1.6592
229,1.5637815
230,2.263606
231,2.1677833
232,1.7362127
233,2.112906
234,1.7325188
235,2.2701056
236,2.301802
237,2.3934379
238,2.1629798
239,2.1562164
240,2.0551796
241,2.1121008
242,2.1134953
243,2.0283732
244,1.5221885
245,2.2142446
246,1.5190839
247,2.0924287
248,2.1517274
249,1.4846824
250,2.1883135
251,2.2495356
252,1.9014603
253,2.2418292
254,2.2337089
255,2.3338048
256,1.9645259
257,2.0791295
258,2.1749563
259,2.1996922
260,1.5931175
261,1.9167548
262,0.837891
263,2.0897927
264,1.9842471
265,2.1443546
266,2.064679
267,2.2698338
268,1.612873
269,2.185102
270,2.2808304
271,2.118642
272,2.4174557
273,2.1157758
274,1.1914968
275,2.2766016
276,2.101962
277,2.1436143
278,0.8899957
279,2.1092927
280,2.1085992
281,2.213765
282,1.5511761
283,1.6845573
284,1.6861876
285,2.2787125
286,1.6729381
287,2.1341896
288,2.4347365
289,2.3546054
290,2.1177804
291,2.4262102
292,1.76067
293,1.6877869
294,2.424903
295,2.0138583
296,1.7033472
297,2.0829039
298,2.5179164
299,2.1250446
300,2.247837
301,1.6876837
302,1.8687403
303,1.5898492
304,2.2001622
305,2.0455227
306,1.7577795
307,2.1067066
308,1.9697039
309,2.005196
310,1.8570554
311,1.1493745
312,2.2652009
313,2.106478
314,2.1935866
315,2.379708
316,1.7830607
317,2.0789387
318,1.3246982
319,2.368108
320,1.7035348
321,2.1899142
322,2.0488775
323,1.7140453
324,2.1902277
325,2.1495588
326,1.6199268
327,2.317705
328,2.0993042
329,2.3772538
330,2.4325433
331,1.9723835
332,2.2105515
333,2.2245235
334,2.2894182
335,2.1198902
336,2.1405337
337,2.270796
338,2.2509427
339,2.2450278
340,1.9377661
341,2.3893228
342,2.2979593
343,2.209713
344,2.2876687
345,2.446185
346,1.5981456
347,2.2343726
348,2.2197614
349,2.1920774
350,2.3103921
351,2.352073
352,2.2942493
353,2.3461707
354,2.2299383
355,2.3199694
356,1.9267287
357,2.3249135
358,2.0984483
359,1.5092878
360,2.0777488
361,2.497568
362,2.3261268
363,1.9211812
364,1.9352973
365,2.005819
366,1.8869756
367,1.5760359
368,1.6620979
369,2.2803886
370,1.6027856
371,2.1286218
372,2.3516712
373,2.1278496
374,2.313746
375,2.1987956
376,2.1097777
377,2.206296
378,1.9562435
379,2.1532514
380,2.3191166
381,1.8470652
382,2.2519777
383,2.083685
384,2.2616806
385,2.369502
386,2.2346513
387,2.3197703
388,1.7911642
389,2.299538
390,1.2634261
391,1.5060914
392,2.0751128
393,2.2676077
394,2.1861773
395,1.9154042
396,1.5324435
397,2.2672758
398,1.9953789
399,1.6784632
400,1.964954
401,2.0414028
402,2.3078434
403,1.9707295
404,2.0392408
405,2.3351195
406,2.2318473
407,1.9520099
408,2.081912
409,2.257097
410,1.9577371
411,2.3311548
412,2.2028372
413,2.3354805
414,2.0408974
415,2.264034
416,2.1931925
417,2.086958
418,-0.22339177
419,1.9375856
420,1.041407
421,1.973171
422,2.388696
423,2.4106135
424,1.861203
425,2.4411788
426,1.8468554
427,1.6413138
428,2.3800771
429,1.6043228
430,2.172569
431,1.586061
432,2.0813956
433,2.3886166
434,2.2480452
435,1.6895977
436,1.9974382
437,1.9010683
438,2.241832
439,2.3530068
440,1.4763806
441,2.1672027
442,2.1978073
443,2.3385923
444,0.112262726
445,2.2395399
446,2.152616
447,2.2180066
448,2.205406
449,2.120794
450,2.129708
451,1.8693055
452,1.823922
453,1.4899412
454,1.9625865
455,2.4361348
456,2.0587742
457,2.1278145
458,1.752658
459,2.329643
460,1.7310668
461,2.2759986
462,1.6112996
463,1.9549515
464,1.6663038
465,2.0600502
466,2.182079
467,2.2513177
468,1.9910322
469,2.1863704
470,1.8290322
471,2.4053955
472,1.6530001
473,1.7611662
474,2.1525493
475,2.2190495
476,2.0148766
477,1.8167424
478,2.4809592
479,2.166934
480,2.4249659
481,2.110853
482,2.1334586
483,2.3905623
484,1.9760755
485,2.2511556
486,2.6999462
487,2.3296149
488,1.8943713
489,1.5833187
490,2.4323945
491,2.173605
492,2.319955
493,2.190307
494,1.0437683
495,2.2125988
496,1.8061653
497,2.2065504
498,1.536272
499,2.1807883
500,-0.12570953
501,2.294629
502,1.8411729
503,2.3088002
504,2.0746837
505,2.1866853
506,1.9889928
507,2.2688737
508,2.2663682
509,2.5668454
510,2.2528305
511,2.4965706
512,2.1991
513,2.1525412
514,1.1971381
515,2.1470284
516,1.7438183
517,1.8504314
518,2.281481
519,1.8062369
520,2.1492953
521,2.0694165
522,2.1559625
523,1.8117056
524,1.549788
525,2.3102386
526,1.5358421
527,1.8243246
528,2.2349787
529,2.3946223
530,1.5786629
531,2.4347925
532,2.2033792
533,1.8500834
534,2.1610088
535,2.0920444
536,1.7622272
537,2.1237159
538,2.1583748
539,2.0269916
540,2.7069201
541,2.289257
542,1.4242904
543,1.0065372
544,2.1126058
545,2.3165598
546,2.3876517
547,1.8552146
548,2.0777857
549,2.5570168
550,2.3727074
551,1.7591864
552,2.1760633
553,2.2643077
554,2.0167494
555,1.9565586
556,2.3387787
557,2.5363104
558,1.8818526
559,1.0406501
560,2.2856205
561,2.4468699
562,1.897761
563,2.1069076
564,2.3261738
565,1.507308
566,2.3657064
567,2.2126243
568,2.0351932
569,1.881136
570,2.2333236
571,2.2457716
572,2.0232506
573,2.4458163
574,2.442655
575,2.2057967
576,2.188995
577,1.7640084
578,2.2962177
579,1.978235
580,2.2959328
581,2.497889
582,1.7872742
583,2.4100187
584,1.9636688
585,2.3822372
586,2.299435
587,2.2107491
588,0.9051709
589,2.4403617
590,2.2123663
591,2.1212513
592,2.2819452
593,2.19868
594,1.8705373
595,2.4542513
596,1.6378925
597,1.3274206
598,1.75212
599,2.1625373
600,2.5315287
601,2.4325366
602,1.507846
603,1.7649419
604,2.0903313
605,2.1984923
606,2.4114833
607,1.3544048
608,1.9657432
609,2.3336625
610,2.2977602
611,1.8404353
612,1.6314304
613,2.2940276
614,2.1233592
615,2.283995
616,2.2970963
617,2.1890216
618,2.170318
619,2.1722252
620,2.262114
621,2.3175926
622,1.7711651
623,2.1172547
624,2.3209758
625,2.2997577
626,2.704834
627,2.3763673
628,1.7021132
629,2.6123328
630,2.4128
631,2.3211977
632,1.7465794
633,1.2978355
634,2.3310993
635,-0.18065548
636,2.096053
637,2.1182556
638,2.122207
639,1.5644549
640,1.8102481
641,2.6201434
642,2.0796335
643,2.3778372
644,1.0398936
645,2.3684068
646,1.900265
647,2.234913
648,2.3386009
649,1.5904511
650,1.5571804
651,2.3516989
652,1.9069989
653,1.9966261
654,2.025925
655,2.3564842
656,1.80708
657,2.1577585
658,2.4421968
659,2.569155
660,2.265897
661,1.9805224
662,1.6132746
663,2.3041687
664,2.0740013
665,1.5315368
666,1.5008719
667,1.9532886
668,1.8853624
669,1.5724299
670,1.6778929
671,2.4207642
672,2.0460763
673,2.2421465
674,1.9218049
675,2.4889894
676,1.9975693
677,2.2701268
678,1.9789758
679,1.993926
680,2.2930665
681,2.058216
682,1.7254215
683,2.277335
684,1.8196446
685,2.1547685
686,2.2950144
687,2.1297247
688,1.9686174
689,1.5669023
690,1.6120372
691,2.4946518
692,2.1077998
693,2.2887917
694,2.2943168
695,2.317629
696,1.9450309
697,2.3861434
698,2.1152627
699,2.126517
700,1.559969
701,2.1964893
702,1.6038435
703,1.8073368
704,1.8642521
705,2.338426
706,2.3842678
707,2.3324559
708,2.2903223
709,1.752359
710,2.2274132
711,2.2311788
712,1.541836
713,2.2226367
714,1.8466203
715,2.2701924
716,1.8325257
717,2.4172347
718,2.3580363
719,2.090937
720,0.62281406
721,1.8341339
722,2.0841792
723,2.2054763
724,2.3902566
725,2.373383
726,2.1352048
727,2.1699724
728,2.1617095
729,2.255337
730,2.383016
731,2.1183069
732,1.9827337
733,1.5939299
734,2.3263807
735,2.019958
736,2.0862136
737,1.6242586
738,2.20351
739,2.2028444
740,1.6758628
741,2.1701443
742,2.0686421
743,1.7105644
744,1.762882
745,1.7326975
746,2.0662482
747,2.2440598
748,1.686996
749,1.5127232
750,1.9554527
751,1.8751131
752,2.3468578
753,2.3041008
754,1.9842769
755,2.4454262
756,2.1181479
757,1.9623827
758,2.1476283
759,2.0791373
760,2.0154014
761,1.9985135
762,2.2382486
763,2.4164674
764,2.5673475
765,2.304982
766,2.0386853
767,2.6015704
768,1.8720306
769,2.4275017
770,1.8538378
771,2.0891647
772,2.1672354
773,2.2460718
774,2.1579921
775,1.3518019
776,1.669224
777,2.3011417
778,0.96851003
779,2.185085
780,2.096194
781,1.7304337
782,1.9280998
783,2.2239254
784,1.9835589
785,1.9741312
786,2.3021173
787,1.6278113
788,0.9147649
789,2.5316417
790,1.1060109
791,2.1559289
792,2.0633295
793,2.3627834
794,2.0563366
795,2.4677577
796,2.0895867
797,2.3210588
798,2.3488007
799,1.856044
800,2.2411358
801,1.7754111
802,2.0322063
803,2.4352493
804,2.3877304
805,1.7408572
806,2.320932
807,2.1533778
808,2.5584602
809,2.2145817
810,1.8078814
811,2.3248398
812,2.1530833
813,2.1563978
814,1.5538138
815,1.9999808
816,1.9671758
817,1.7668118
818,1.552064
819,2.1119273
820,2.4052691
821,2.3183384
822,2.1294441
823,2.0237627
824,2.3969326
825,1.6864538
826,2.364458
827,2.1549911
828,2.3203566
829,1.9701846
830,1.9786606
831,2.2189445
832,1.1735883
833,2.2482214
834,2.3319628
835,2.1254694
836,1.5107245
837,1.9684421
838,2.0270462
839,2.3775547
840,2.5295522
841,1.8864306
842,2.1449108
843,2.3132975
844,2.2036772
845,1.8982588
846,1.8732005
847,2.4408975
848,2.1772957
849,1.6659008
850,1.9971493
851,2.434959
852,2.0848413
853,2.1976538
854,1.0549705
855,2.456372
856,2.1965475
857,2.335222
858,2.0641227
859,1.688771
860,1.5896726
861,2.4202113
862,2.145071
863,2.110307
864,2.4191642
865,2.3363392
866,2.1697881
867,2.1537623
868,2.0881863
869,1.5877432
870,2.2400768
871,2.2005353
872,1.7912606
873,2.0938005
874,2.6287436
875,2.23058
876,2.2513564
877,2.2479637
878,2.3027835
879,2.055789
880,2.3510065
881,2.1413038
882,2.3163214
883,1.8234999
884,1.6697702
885,2.2548206
886,1.8351088
887,2.5145864
888,2.0886114
889,1.6070205
890,2.2167263
891,2.266665
892,1.8028827
893,2.0063665
894,2.141823
895,2.2973208
896,2.3557127
897,2.2389655
898,2.3403442
899,1.9818354
900,2.2232783
901,2.242366
902,-0.6898217
903,1.7836986
904,2.2445815
905,2.297575
906,2.2796345
907,2.2250428
908,2.120717
909,2.241283
910,2.2059944
911,2.4483378
912,2.2739058
913,2.4372609
914,2.285656
915,2.0802057
916,-0.14674878
917,1.9284141
918,2.4015734
919,2.1074107
920,2.2391932
921,2.180239
922,1.8099065
923,2.0833898
924,1.1645459
925,2.2907014
926,2.2503998
927,1.4573224
928,2.129065
929,2.2368107
930,2.0571084
931,1.9389929
932,2.3940341
933,1.5012689
934,2.3312232
935,2.3666615
936,2.4477682
937,2.215903
938,1.9128317
939,1.540161
940,2.3898644
941,1.9633484
942,1.7614229
943,1.7762412
944,1.9412031
945,2.2558024
946,1.6808975
947,2.0004933
948,2.3759756
949,1.7210742
950,2.5033739
951,2.2233055
952,1.7514713
953,2.344189
954,2.2123027
955,2.094173
956,2.082928
957,1.6903001
958,1.9181483
959,2.305905
960,2.1992922
961,1.9845005
962,1.9099445
963,2.204518
964,2.2498446
965,1.4506598
966,1.5527947
967,2.3893883
968,1.8319557
969,2.0528636
970,2.1662946
971,2.3060045
972,2.1288507
973,1.976248
974,1.0838765
975,2.4468412
976,2.2249753
977,1.7592696
978,2.1309798
979,1.8016013
980,2.4476726
981,2.3072157
982,1.5315807
983,2.3776834
984,1.7210785
985,1.8232704
986,2.302345
987,2.3343782
988,2.3588824
989,2.1596656
990,2.3853586
991,2.0164292
992,2.4991581
993,2.0324354
994,2.1838572
995,1.9204686
996,2.252876
997,1.7958721
998,2.2102501
999,1.962068
1000,1.7213995
1001,1.8072734
1002,1.9073505
1003,2.1003113
1004,2.0481157
1005,2.5219953
1006,2.3248646
1007,2.5256886
1008,2.4451828
1009,2.2582893
1010,1.6629443
1011,1.8685367
1012,2.2604933
1013,2.4503944
1014,1.943601
1015,1.5732341
1016,1.6693835
1017,2.163143
1018,1.8081142
1019,0.64835954
1020,2.3393936
1021,1.3329511
1022,2.2331035
1023,0.27255106
1024,1.4263124
1025,1.953877
1026,2.2797322
1027,2.3132887
1028,1.6851014
1029,1.32251
1030,2.1435304
1031,1.7964245
1032,0.04105234
1033,2.1063292
1034,1.9668344
1035,1.5557529
1036,2.3924365
1037,2.1495805
1038,2.5438702
1039,1.7966877
1040,1.6961468
1041,1.7593096
1042,2.394893
1043,2.2567835
1044,2.2815454
1045,2.2336042
1046,1.7846341
1047,0.9376507
1048,2.1322644
1049,1.1793101
1050,2.2018251
1051,2.2354126
1052,2.2091293
1053,1.7213333
1054,2.1063583
1055,2.272881
1056,1.9612973
1057,1.8388597
1058,2.0623603
1059,2.2484329
1060,1.9181657
1061,2.178846
1062,1.9840068
1063,2.1438913
1064,2.2353127
1065,2.1212764
1066,2.3692245
1067,2.29256
1068,2.5098512
1069,2.3343763
1070,1.6729543
1071,1.4745278
1072,2.3409085
1073,2.2119722
1074,1.633554
1075,1.1947253
1076,1.8172678
1077,1.8009279
1078,1.6265142
1079,0.40827274
1080,1.6653949
1081,2.352007
1082,2.1281197
1083,2.1451654
1084,2.237514
1085,2.058576
1086,2.2757268
1087,1.873893
1088,1.8112752
1089,1.9985352
1090,1.4888649
1091,2.1151679
1092,2.0712695
1093,1.5153272
1094,2.2975013
1095,2.1771472
1096,1.9413233
1097,2.3829508
1098,2.3716633
1099,2.2814891
1100,1.8957475
1101,1.8612118
1102,1.5514939
1103,2.4542644
1104,1.3434229
1105,2.07207
1106,2.2492137
1107,1.5264318
1108,2.3012865
1109,1.8340486
1110,2.2129169
1111,1.8146672
1112,2.1890833
1113,1.5537021
1114,2.0533097
1115,2.2039423
1116,0.7932278
1117,1.0208747
1118,2.251036
1119,2.1929686
1120,1.7413136
1121,1.6198112
1122,2.3896513
1123,1.909402
1124,1.7188996
1125,2.289001
1126,2.3665938
1127,1.9565032
1128,1.6408974
1129,1.7133604
1130,2.369687
1131,1.9972583
1132,2.2295601
1133,2.2222621
1134,2.0223541
1135,1.5496286
1136,0.98346937
1137,0.2742237
1138,2.2739904
1139,1.6615086
1140,1.649104
1141,1.6845658
1142,2.2772183
1143,1.249077
1144,2.433627
1145,1.9298435
1146,2.3543565
1147,2.3449464
1148,2.0383031
1149,1.8674014
1150,2.6688018
1151,1.8671246
1152,1.6052171
1153,1.7588984
1154,1.8605957
1155,1.7627964
1156,2.3738492
1157,1.5775516
1158,2.5536003
1159,1.3674018
1160,1.886693
1161,2.0964699
1162,2.0152764
1163,2.2777965
1164,1.9226502
1165,1.4541306
1166,2.4500623
1167,2.1507804
1168,1.4455912
1169,2.053752
1170,1.9763224
1171,2.0926907
1172,2.410306
1173,2.40906
1174,2.249064
1175,1.9517654
1176,2.2008576
1177,1.848974
1178,2.420581
1179,1.7843883
1180,2.3201928
1181,2.3459365
1182,2.0572324
1183,2.0846503
1184,1.6768092
1185,2.5505714
1186,1.9566429
1187,2.3767493
1188,1.9113268
1189,2.1320806
1190,2.1806746
1191,2.2464728
1192,2.242772
1193,2.1812165
1194,2.5158465
1195,1.6178598
1196,2.1920176
1197,2.3794374
1198,2.3222902
1199,2.0110052
1200,2.1566262
1201,1.5048937
1202,1.9153377
1203,2.1797004
1204,2.0186362
1205,2.2154713
1206,1.8514807
1207,2.193365
1208,2.4167202
1209,1.8291339
1210,1.8601305
1211,2.4693701
1212,2.3301353
1213,2.240108
1214,1.836935
1215,2.361386
1216,1.990902
1217,2.1268132
1218,2.480122
1219,2.1497731
1220,2.1339345
1221,2.3506403
1222,1.2961688
1223,2.1406074
1224,2.1974673
1225,2.4195125
1226,2.3579736
1227,2.0310388
1228,2.0761688
1229,2.4198842
1230,2.1981466
1231,2.283458
1232,1.9246178
1233,2.420915
1234,2.4425013
1235,1.6827333
1236,2.189894
1237,2.295243
1238,2.0325289
1239,1.3074316
1240,1.8908439
1241,2.5639608
1242,1.7521089
1243,2.4020777
1244,-0.14204812
1245,2.4461296
1246,2.0833225
1247,2.1383405
1248,2.349636
1249,2.1677852
1250,2.0896752
1251,2.4002116
1252,1.9066883
1253,2.184897
1254,2.2104716
1255,2.0718641
1256,2.3217974
1257,2.2602532
1258,2.3755455
1259,2.2318301
1260,2.4386866
1261,2.263699
1262,2.0121543
1263,2.1936536
1264,1.5678208
1265,2.4418204
1266,2.2651267
1267,2.1501
1268,1.75432
1269,1.8319857
1270,1.3243339
1271,1.2192698
1272,2.4328268
1273,2.2649121
1274,2.541326
1275,2.1909127
1276,1.0238694
1277,2.3535404
1278,1.6155491
1279,2.104628
1280,1.9658116
1281,2.1616285
1282,1.321099
1283,1.8368816
1284,2.3565009
1285,2.1027403
1286,2.3852806
1287,2.1771166
1288,2.3032854
1289,2.2138524
1290,2.4452708
1291,1.3863167
1292,2.3387218
1293,2.4147367
1294,1.5844809
1295,2.4698176
1296,2.1101599
1297,2.1385715
1298,1.9202236
1299,2.3067157
1300,2.3897219
1301,1.8697772
1302,1.9932523
1303,1.6839085
1304,1.4034821
1305,2.3773718
1306,2.1743352
1307,2.320694
1308,2.3030105
1309,1.4217596
1310,1.6250882
1311,2.1910467
1312,2.2325697
1313,2.3400283
1314,2.263215
1315,2.5228033
1316,2.2604167
1317,2.5617177
1318,2.152709
1319,2.1623104
1320,1.789468
1321,2.3696291
1322,2.4436908
1323,1.7616465
1324,2.006167
1325,2.0277705
1326,2.3001657
1327,1.8113075
1328,1.5364399
1329,2.257622
1330,1.7772758
1331,2.438505
1332,2.2818367
1333,1.3676726
1334,2.1445072
1335,2.3956366
1336,2.5039399
1337,2.2330859
1338,2.389472
1339,2.2578192
1340,2.0903115
1341,2.3138282
1342,1.3491334
1343,1.9092708
1344,2.1836839
1345,2.2413976
1346,1.1139414
1347,2.1734095
1348,2.527048
1349,1.7877618
1350,2.3540094
1351,2.4855525
1352,-0.17741227
1353,2.3087547
1354,2.0910294
1355,2.303132
1356,0.01696992
1357,1.8973196
1358,1.9888389
1359,1.7107633
1360,1.9783702
1361,2.191929
1362,2.069565
1363,1.4266688
1364,1.9694574
1365,2.1438928
1366,2.5149798
1367,1.7367703
1368,1.4717275
1369,2.3845432
1370,1.8136168
1371,1.7663924
1372,1.8189607
1373,2.2686963
1374,1.7401595
1375,0.7563437
1376,1.5348423
1377,1.1953032
1378,2.2873375
1379,2.2407086
1380,2.3407052
1381,2.3339217
1382,1.9095497
1383,2.4866002
1384,2.270496
1385,1.8057364
1386,1.4788885
1387,1.4151139
1388,2.2913814
1389,1.8684547
1390,1.3108562
1391,2.050545
1392,1.7713224
1393,1.4045113
1394,2.1704845
1395,2.0757873
1396,2.2529542
1397,2.0055668
1398,1.5672532
1399,2.4315865
1400,2.4391947
1401,0.5880301
1402,1.5388718
1403,1.7019845
1404,1.5478768
1405,2.3155339
1406,1.5923852
1407,2.1343503
1408,2.3236632
1409,2.3343415
1410,1.4839199
1411,2.2684467
1412,2.1403453
1413,2.0833404
1414,2.1656234
1415,1.853127
1416,2.177797
1417,2.141668
1418,1.7575622
1419,1.7402428
1420,1.8249431
1421,2.4941127
1422,2.342277
1423,1.2254369
1424,2.3298786
1425,2.3399014
1426,2.2479742
1427,2.1810472
1428,1.8991271
1429,2.2023232
1430,2.3068404
1431,2.3281903
1432,2.4456038
1433,2.0010517
1434,2.3395364
1435,2.1003697
1436,2.361528
1437,2.4685009
1438,2.054574
1439,2.1786103
1440,2.2596688
1441,2.4706228
1442,2.3419228
1443,1.3621405
1444,2.0891576
1445,2.2438579
1446,2.349857
1447,2.171182
1448,2.390043
1449,2.3088198
1450,2.2995393
1451,2.2776914
1452,2.1737652
1453,2.2547514
1454,1.7677352
1455,2.4092572
1456,1.9733462
1457,1.8803583
1458,2.2067275
1459,2.3019695
1460,2.3295996
1461,1.7264754
1462,2.1133156
1463,2.287962
1464,2.312455
1465,2.3812194
1466,2.3258917
1467,1.8480282
1468,1.7747908
1469,2.2406332
1470,1.9965124
1471,1.6903397
1472,2.202239
1473,1.658547
1474,2.1665723
1475,2.0657797
1476,2.362837
1477,1.7158042
1478,1.9581366
1479,1.6588793
1480,2.104453
1481,2.080647
1482,2.043281
1483,2.2207968
1484,2.1703062
1485,2.2139091
1486,2.1167743
1487,2.335466
1488,2.2809434
1489,1.7446644
1490,2.1012795
1491,1.9961178
1492,1.4257221
1493,1.7919962
1494,2.4457145
1495,1.9402429
1496,2.2059755
1497,2.341898
1498,2.2854285
1499,2.1888325
1500,2.0224774
1501,1.3292522
1502,1.7057763
1503,2.072301
1504,2.243627
1505,2.244711
1506,2.281587
1507,2.3526158
1508,2.2117083
1509,1.9650943
1510,1.6662115
1511,2.1283035
1512,0.3524394
1513,2.4028735
1514,1.8553694
1515,1.949818
1516,2.1967158
1517,1.6665325
1518,2.0378258
1519,2.2132456
1520,2.3270612
1521,2.277411
1522,1.9260788
1523,2.400051
1524,2.2341843
1525,2.2841926
1526,2.1273055
1527,2.2417552
1528,2.1735742
1529,2.4202828
1530,1.5361581
1531,1.794588
1532,1.6688274
1533,2.33576
1534,2.2712357
1535,1.4931388
1536,2.241038
1537,2.22934
1538,1.6729046
1539,2.1264231
1540,2.121221
1541,2.1914635
1542,2.544644
1543,2.02079
1544,2.1856716
1545,2.249626
1546,2.4061944
1547,2.115944
1548,2.007835
1549,1.9090338
1550,1.8706665
1551,2.4350321
1552,2.3859885
1553,2.094477
1554,1.1566277
1555,2.1585743
1556,2.1528895
1557,1.8334429
1558,2.1520097
1559,2.0137877
1560,2.1632838
1561,2.1079752
1562,2.1478255
1563,2.2895815
1564,2.4851713
1565,2.1198778
1566,2.2521129
1567,1.9240535
1568,2.1072748
1569,2.4233344
1570,2.3821325
1571,1.5726742
1572,2.0044355
1573,1.0599569
1574,2.2082705
1575,2.0709295
1576,2.2679584
1577,1.833749
1578,1.8598098
1579,2.3071516
1580,1.6705139
1581,2.149903
1582,1.8023081
1583,2.2717893
1584,0.8509296
1585,2.4770374
1586,2.2583406
1587,2.0894747
1588,2.4847617
1589,2.2967587
1590,1.6281224
1591,2.4229984
1592,1.8465225
1593,2.418838
1594,2.3008282
1595,2.226194
1596,1.6864033
1597,2.2094023
1598,0.47144854
1599,2.4071083
1600,1.501097
1601,2.2085354
1602,2.1165826
1603,2.2594252
1604,-0.17148232
1605,1.7511485
1606,1.6674381
1607,2.164918
1608,2.0558083
1609,1.6696866
1610,2.5271585
1611,2.4699972
1612,2.1702533
1613,2.3456483
1614,1.8934189
1615,2.1098156
1616,1.763663
1617,1.9821568
1618,1.9812133
1619,1.4576851
1620,2.5416183
1621,2.2417643
1622,1.8609892
1623,2.042836
1624,1.6517215
1625,1.5124686
1626,1.3167081
1627,2.3678627
1628,2.0744233
1629,1.8568784
1630,1.9973872
1631,2.3487043
1632,2.3311481
1633,2.2872064
1634,2.2690294
1635,2.2729912
1636,2.298424
1637,1.8311498
1638,2.3281276
1639,1.8243546
1640,1.9809204
1641,2.2070677
1642,1.6065938
1643,2.150727
1644,2.462529
1645,1.6085505
1646,2.369338
1647,2.2486463
1648,1.7865623
1649,1.8809164
1650,2.0012505
1651,2.3629253
1652,1.1410595
1653,2.3545134
1654,1.9911422
1655,2.0888464
1656,2.0025873
1657,2.2011654
1658,2.1670485
1659,2.3949761
1660,1.5621377
1661,2.6665432
1662,1.8294045
1663,2.3977835
1664,1.714289
1665,2.1918538
1666,1.6533206
1667,1.5358977
1668,2.1793292
1669,1.5802718
1670,1.7779231
1671,2.0887027
1672,2.3834565
1673,2.0840797
1674,1.583792
1675,2.3205764
1676,2.2514126
1677,1.6629605
1678,1.5674328
1679,1.8597403
1680,2.343123
1681,2.3297083
1682,1.7788855
1683,2.526735
1684,2.3042629
1685,2.3795865
1686,2.1384656
1687,1.8081973
1688,1.6859653
1689,2.07975
1690,1.8145397
1691,2.2469113
1692,2.3260207
1693,2.1377094
1694,2.2439
1695,2.3496463
