data_index,contribution_score
165,1.4207989
166,1.5961616
167,1.6548815
168,2.1555557
169,2.7182615
170,2.1874
171,1.9357961
172,-1.4472306
173,2.2431223
174,2.048484
175,2.1888561
176,2.3678093
177,2.2328975
178,2.0594025
179,2.1649244
180,2.1483157
181,2.1865096
182,2.3689196
183,1.3513105
184,2.226595
185,2.2161827
186,1.7350612
187,1.6331356
188,2.321144
189,1.8345133
190,1.9738498
191,2.2681167
192,2.2329574
193,2.2245808
194,2.4095066
195,1.8756392
196,2.350144
197,1.992685
198,2.3203576
199,2.0362172
200,2.3367424
201,2.1849568
202,2.4159887
203,2.0659506
204,1.52988
205,2.4099138
206,2.6046672
207,1.4156247
208,2.2717104
209,2.29338
210,2.1970997
211,2.2381697
212,2.0557346
213,1.860306
214,2.136746
215,1.9758892
216,2.424443
217,2.0708306
218,1.4667141
219,2.0088212
220,2.232646
221,1.5663531
222,2.4347765
223,2.2694283
224,0.18089867
225,2.3628483
226,1.7018259
227,2.0596159
228,1.9516501
229,1.7337986
230,2.326313
231,2.0573606
232,2.0328207
233,2.0777628
234,2.662438
235,1.9645149
236,1.463347
237,1.9134161
238,0.82969356
239,2.1448202
240,2.202906
241,1.467958
242,2.0210757
243,1.9711887
244,2.121599
245,2.4327064
246,2.4206057
247,2.110399
248,2.4710581
249,2.4572716
250,1.5878675
251,2.246992
252,2.0706341
253,2.212047
254,1.7141068
255,2.0480633
256,1.1484458
257,2.039461
258,2.1318073
259,2.1714127
260,2.5926676
261,1.8676552
262,1.4232631
263,2.2171745
264,1.2629911
265,2.2405345
266,2.3425546
267,1.8299938
268,2.135026
269,2.0485082
270,1.928987
271,2.0659697
272,2.0741448
273,2.1480525
274,1.5305587
275,2.1767719
276,2.1621811
277,2.249589
278,1.740384
279,1.9368097
280,1.924329
281,2.097263
282,1.0177205
283,2.5868692
284,2.3392453
285,2.1765277
286,1.8645756
287,2.284878
288,2.246094
289,2.2030518
290,2.0630088
291,2.0740836
292,1.6359382
293,2.5300457
294,2.3892283
295,1.9246798
296,2.447199
297,1.4725444
298,2.1072927
299,1.1533096
300,2.1953402
301,2.115336
302,1.7614585
303,2.7984383
304,1.0015947
305,2.3079915
306,2.2613115
307,2.2536776
308,2.1669452
309,2.180859
310,1.933034
311,1.8561711
312,2.3064466
313,2.0052147
314,1.9680998
315,2.2592502
316,2.3314972
317,2.2875688
318,1.8235893
319,2.000808
320,1.6786233
321,2.0958657
322,1.8805609
323,1.6986563
324,1.7897497
325,2.2812328
326,2.5058398
327,2.2046487
328,2.0925114
329,2.1704335
330,2.0696561
331,1.5925689
332,2.1314437
333,2.297784
334,1.8055314
335,2.1731594
336,1.9503176
337,2.1568685
338,1.9734721
339,2.20841
340,2.213089
341,2.0243409
342,2.4241662
343,2.4317815
344,1.61603
345,2.265194
346,1.5000081
347,2.1775002
348,2.4274762
349,2.2425282
350,1.9960321
351,2.258718
352,2.4727466
353,2.344553
354,2.0510645
355,2.3847013
356,1.343112
357,2.2911615
358,2.0279093
359,2.3753672
360,2.2927
361,2.1029994
362,2.0072844
363,1.7731159
364,1.9788971
365,2.2111042
366,1.7683978
367,1.523421
368,2.2308557
369,2.0288258
370,1.2424906
371,2.1733139
372,2.415648
373,2.2000556
374,1.1218369
375,2.2080975
376,2.2273815
377,2.1939285
378,2.0553198
379,1.8299117
380,1.9069997
381,2.1666098
382,2.3635356
383,1.5820681
384,2.2946157
385,2.24017
386,2.0170128
387,2.2583952
388,0.83518916
389,2.0081573
390,1.4396319
391,0.7647493
392,2.249696
393,1.932372
394,2.264038
395,1.8399704
396,1.8783876
397,2.3484488
398,2.2254891
399,2.75166
400,2.1844301
401,1.6172185
402,2.2177436
403,2.058711
404,1.8639519
405,2.0825615
406,2.4137359
407,1.8935294
408,1.833132
409,1.9540954
410,2.0169244
411,2.4567013
412,2.1959114
413,1.4535785
414,2.2656572
415,2.3485887
416,2.1567736
417,2.1709194
418,-0.034760475
419,1.2663403
420,2.1671848
421,1.2131867
422,2.3005383
423,2.187169
424,0.4653529
425,2.0250647
426,2.232007
427,2.9232707
428,1.598066
429,2.5282009
430,1.5643418
431,1.6424568
432,2.09958
433,2.0573897
434,1.4651095
435,2.6164882
436,2.1942666
437,2.2824259
438,2.3403451
439,2.4356399
440,0.8482305
441,2.2354622
442,1.7810651
443,2.346755
444,1.8640946
445,2.2934666
446,2.2499456
447,2.3793206
448,2.0270817
449,1.0937326
450,1.7205105
451,2.7054
452,1.9161384
453,2.6820989
454,2.134862
455,2.32647
456,2.2908907
457,2.0839562
458,2.5576572
459,2.0241952
460,1.4444146
461,1.5060238
462,2.2390938
463,2.0710695
464,2.4885347
465,1.6794008
466,2.002036
467,2.3466048
468,2.4331825
469,2.1322472
470,1.6991041
471,1.9038056
472,1.9766929
473,2.4919186
474,2.0353925
475,2.1728106
476,2.1763663
477,1.9517758
478,2.4767148
479,1.8002424
480,2.090543
481,2.3711536
482,1.8533351
483,2.3188303
484,2.1379151
485,1.9698055
486,2.1857452
487,2.3915343
488,1.8167409
489,2.5214193
490,2.279123
491,2.4213452
492,2.4536214
493,2.2031772
494,0.44092727
495,2.1186328
496,2.1042614
497,2.2565014
498,1.2266996
499,2.3935843
500,-0.53354883
501,2.2418187
502,2.0233977
503,2.304784
504,2.388174
505,2.2379982
506,1.2977692
507,2.2629821
508,2.3773053
509,2.106785
510,2.1813817
511,2.4912503
512,2.0611827
513,2.2008588
514,2.1977725
515,2.2292736
516,2.1297607
517,2.2204673
518,2.4856946
519,2.7187643
520,1.5474327
521,2.2891557
522,1.9680067
523,2.1188705
524,2.5658998
525,2.3890436
526,2.5619104
527,2.7331648
528,1.5224353
529,2.4249592
530,2.019752
531,2.3538194
532,2.379079
533,2.2849727
534,1.4582404
535,2.4606175
536,1.3485588
537,1.9835279
538,2.185411
539,2.281145
540,2.173362
541,1.8701223
542,1.6219076
543,0.9948415
544,2.3212168
545,2.3352978
546,2.1643195
547,0.3952251
548,2.2400572
549,2.017575
550,1.3077193
551,2.032442
552,2.3537343
553,2.3274171
554,2.2801666
555,1.864052
556,2.1597123
557,2.0477734
558,1.8824928
559,2.0830038
560,2.4760177
561,2.0226762
562,1.7544302
563,2.14303
564,1.6640906
565,0.9118537
566,2.1246865
567,2.285597
568,1.8171456
569,2.1594412
570,1.7934725
571,2.3197029
572,1.9442225
573,2.2778163
574,2.0624704
575,2.2973776
576,2.2387009
577,2.5826702
578,1.7843318
579,1.003284
580,2.0656474
581,2.06187
582,2.6459336
583,2.4069164
584,1.9550782
585,2.315883
586,2.2615585
587,2.3926704
588,1.972269
589,2.2735925
590,1.6102496
591,2.1310027
592,1.5044377
593,2.285781
594,2.1959724
595,1.7178262
596,2.4258645
597,1.5973563
598,1.8037457
599,2.2662895
600,2.341432
601,2.4275887
602,2.151185
603,2.7423828
604,1.9246467
605,1.9999099
606,2.3788102
607,1.2381928
608,2.2097812
609,2.3389118
610,1.8802471
611,2.3773916
612,2.1892548
613,2.1314535
614,2.195926
615,2.2573807
616,2.2970603
617,2.262031
618,2.140602
619,1.9719458
620,2.3919861
621,2.21581
622,2.1157556
623,1.5017099
624,1.9725358
625,2.145185
626,2.3172565
627,2.1978076
628,2.0161202
629,2.0681982
630,1.7197268
631,2.3139448
632,2.0582929
633,2.2150707
634,2.330932
635,-0.54688644
636,1.8298973
637,2.196782
638,2.1341856
639,2.5049686
640,2.3610928
641,2.4982173
642,2.0699432
643,1.928546
644,1.8890326
645,2.1557713
646,1.9967417
647,1.8761953
648,2.231488
649,1.5257256
650,1.938308
651,2.3072088
652,2.0489707
653,1.9529383
654,2.0349982
655,2.370673
656,2.7414584
657,2.1974409
658,1.8139584
659,1.9180889
660,1.5512232
661,1.4554323
662,2.0275602
663,2.1455193
664,1.9081439
665,1.8814864
666,2.4682224
667,2.6536279
668,2.4895096
669,2.4528408
670,1.9322057
671,2.416348
672,1.5859909
673,2.1318412
674,1.9069793
675,2.107854
676,2.0298367
677,1.8254373
678,2.1658225
679,2.3694205
680,2.1433694
681,1.7524086
682,2.0123525
683,2.2367873
684,1.985247
685,2.349238
686,2.2744024
687,1.8518769
688,1.9846368
689,2.5101476
690,2.114931
691,2.4336696
692,2.1033957
693,2.0682216
694,2.0586226
695,2.14439
696,1.8798451
697,2.2361214
698,2.1931696
699,2.4888237
700,1.241544
701,1.4005343
702,2.3687387
703,2.1689084
704,2.3162632
705,2.4048798
706,2.5256057
707,2.124766
708,2.1650472
709,2.2639952
710,2.1497285
711,2.3750134
712,2.5437245
713,2.1264818
714,2.0461428
715,2.111992
716,2.0850253
717,2.1829169
718,2.1611428
719,2.3000262
720,1.0395333
721,1.7324251
722,1.9838004
723,2.2533712
724,2.2532852
725,2.4597065
726,2.1655605
727,1.8368865
728,2.30531
729,1.0086458
730,1.5419033
731,1.7024157
732,2.1805375
733,2.431156
734,2.2243268
735,1.592061
736,2.0868714
737,1.6749024
738,2.2961326
739,1.7752396
740,2.1369112
741,2.1432793
742,2.078981
743,2.5915933
744,-0.5541929
745,2.5674703
746,0.9097533
747,2.2368445
748,1.6339762
749,1.0267663
750,2.2032716
751,2.1874683
752,2.1527882
753,2.3560553
754,1.3268783
755,2.1671872
756,2.5016882
757,2.36934
758,2.3534286
759,1.625664
760,1.5422704
761,1.2273408
762,1.712243
763,2.2168837
764,2.257228
765,2.3407702
766,2.0169747
767,2.1230807
768,1.7711546
769,2.5230348
770,1.7406858
771,2.1596444
772,2.1092577
773,2.2932627
774,1.9320309
775,1.9528826
776,2.4032533
777,2.1000795
778,1.6343554
779,2.3095622
780,2.0831182
781,2.5613906
782,1.8958704
783,2.4318917
784,2.1264834
785,1.425227
786,2.1343884
787,2.3771136
788,0.26318455
789,2.2001503
790,2.4943368
791,2.2597227
792,2.4274356
793,2.1057987
794,1.741826
795,2.3853157
796,2.3536675
797,2.1224546
798,2.0446143
799,2.2626498
800,1.5740721
801,2.0960538
802,1.5237751
803,2.3662353
804,2.3356438
805,2.234684
806,1.622346
807,2.1218543
808,2.1614802
809,2.3339114
810,1.5127687
811,1.3316996
812,2.2103136
813,2.080711
814,2.2185771
815,2.3524256
816,1.544234
817,2.3561835
818,2.4867415
819,2.1699443
820,2.236104
821,2.478433
822,1.8761101
823,2.1538336
824,2.2493315
825,2.803614
826,1.8432333
827,1.9520593
828,2.2939568
829,1.6823616
830,1.9753673
831,2.1848495
832,1.8327745
833,2.3449664
834,2.2502384
835,2.273498
836,2.1645777
837,2.3982854
838,2.0652318
839,2.3562784
840,2.1575303
841,1.575203
842,2.286975
843,2.2984185
844,2.1275396
845,2.2160666
846,1.7439016
847,2.028846
848,2.269473
849,2.3028905
850,1.6587348
851,2.182296
852,1.698422
853,2.337224
854,1.1896392
855,2.225093
856,1.7220278
857,2.1375399
858,1.7256958
859,2.1128721
860,2.132431
861,2.1237793
862,1.9772979
863,2.0105548
864,1.9928119
865,2.244063
866,2.1934714
867,2.1589856
868,1.8518691
869,2.4888654
870,2.4129362
871,2.2652857
872,2.56997
873,2.0474255
874,2.179515
875,2.0616808
876,2.0742974
877,2.2369776
878,2.1192966
879,2.2835135
880,2.4173102
881,1.7181257
882,2.4338806
883,2.1439652
884,2.338682
885,2.413183
886,2.441089
887,2.2426567
888,2.1129546
889,1.959941
890,2.0220058
891,2.3068874
892,0.846723
893,2.266
894,2.3293903
895,2.0954757
896,2.2993605
897,2.022747
898,2.146272
899,2.1237242
900,1.9571781
901,1.7414572
902,0.97899103
903,2.4508603
904,2.0058851
905,2.3298206
906,2.290048
907,2.191476
908,2.330999
909,2.1050165
910,0.6975862
911,2.3335688
912,2.212638
913,2.3949153
914,2.3184254
915,2.10476
916,1.9535803
917,2.2100396
918,2.4943914
919,2.2885258
920,2.2211552
921,2.1131246
922,1.3110051
923,2.2516239
924,2.258521
925,2.339113
926,2.3878446
927,2.4189382
928,1.933773
929,2.3308775
930,2.062726
931,1.0745271
932,2.1295953
933,1.7755045
934,2.3692844
935,2.326261
936,2.1077416
937,1.676832
938,2.1288664
939,1.595516
940,1.8581804
941,2.0706217
942,2.2643943
943,2.6492338
944,1.7696714
945,1.5929536
946,2.1745183
947,2.271138
948,2.4469411
949,2.5170224
950,2.4458573
951,2.3157525
952,2.3995204
953,2.0308356
954,2.1322794
955,1.2098504
956,2.271427
957,2.220807
958,0.40681672
959,2.5223722
960,2.0658138
961,2.1400633
962,2.2214475
963,2.3544836
964,1.9954586
965,2.0103095
966,0.87261045
967,2.1528854
968,2.1112335
969,2.3126683
970,2.2422643
971,2.2830794
972,2.2887263
973,1.8199124
974,1.6548492
975,2.0905442
976,2.3727462
977,1.3521858
978,2.091871
979,2.7612193
980,2.3665574
981,2.2607133
982,1.858206
983,1.9794863
984,2.4384537
985,2.110224
986,1.3567618
987,2.252372
988,2.2268102
989,2.2206416
990,1.7138462
991,1.532261
992,2.125618
993,2.067742
994,2.1166172
995,2.1395886
996,1.4998189
997,2.7225747
998,1.9430238
999,1.6712219
1000,2.2096093
1001,2.1718228
1002,2.1001372
1003,2.0887918
1004,2.1812594
1005,2.205073
1006,2.3337245
1007,1.6584342
1008,1.8510369
1009,2.3012736
1010,2.1153648
1011,2.1163764
1012,2.0867546
1013,2.3177507
1014,2.0009015
1015,2.5337238
1016,2.4044466
1017,2.201347
1018,2.258762
1019,1.4945679
1020,1.7815545
1021,0.6920651
1022,2.0486574
1023,0.9586394
1024,1.7327538
1025,1.7660489
1026,2.288634
1027,2.0365067
1028,2.3646991
1029,2.1266143
1030,0.5241476
1031,1.495135
1032,1.2336538
1033,1.9733706
1034,1.8372996
1035,0.87903917
1036,2.4149952
1037,1.3580388
1038,1.6999804
1039,2.1218257
1040,2.5350692
1041,1.2577963
1042,2.273157
1043,2.1522052
1044,2.2724319
1045,2.093245
1046,2.6341803
1047,0.9711129
1048,2.210719
1049,1.9373286
1050,2.1939027
1051,2.2499032
1052,2.090219
1053,2.1366346
1054,2.1669805
1055,2.0136616
1056,1.7966515
1057,2.4199677
1058,2.2289717
1059,2.4362206
1060,1.9598857
1061,1.2034215
1062,2.163186
1063,2.0105176
1064,2.1434784
1065,1.9455094
1066,2.3545408
1067,2.4159963
1068,2.1266065
1069,2.5081396
1070,1.4865878
1071,2.0780787
1072,2.305606
1073,1.9415288
1074,1.8030503
1075,1.9134759
1076,2.2923577
1077,1.0164597
1078,2.7521122
1079,1.2557286
1080,0.62447476
1081,2.2304645
1082,2.4500544
1083,2.2855234
1084,2.0721529
1085,2.2021296
1086,2.0125608
1087,2.2977126
1088,1.1952388
1089,2.2535334
1090,2.3536382
1091,1.7048779
1092,1.7570221
1093,1.8478878
1094,2.029099
1095,2.1221526
1096,1.8003395
1097,1.5014391
1098,2.0098376
1099,2.3281083
1100,1.008749
1101,2.2247758
1102,2.553564
1103,2.242784
1104,2.0275822
1105,2.4039962
1106,2.430397
1107,2.4185154
1108,2.1554039
1109,2.1722267
1110,2.2918446
1111,2.3129394
1112,2.2065592
1113,1.5405853
1114,1.8669815
1115,2.2459803
1116,0.8726048
1117,0.39524728
1118,2.0985765
1119,2.021974
1120,1.6192768
1121,2.0023582
1122,2.2994235
1123,1.9253973
1124,1.8743458
1125,2.2347429
1126,2.4752982
1127,2.1370108
1128,2.3960707
1129,1.8691276
1130,2.0278068
1131,2.1380172
1132,2.0501778
1133,1.984802
1134,1.9760635
1135,2.236287
1136,1.2831459
1137,1.8656771
1138,1.6287949
1139,1.6267847
1140,1.9193916
1141,2.2488835
1142,2.3216765
1143,1.9184363
1144,2.166175
1145,1.758567
1146,1.6252995
1147,2.074182
1148,0.9838711
1149,1.611098
1150,2.2299898
1151,2.0941238
1152,2.4754322
1153,2.3763137
1154,2.1301353
1155,1.9307686
1156,2.0444355
1157,2.238078
1158,2.3668716
1159,0.3202653
1160,2.4262416
1161,1.8976549
1162,2.474982
1163,2.152881
1164,2.383522
1165,1.4699082
1166,2.1805196
1167,1.4579675
1168,2.19039
1169,1.6329988
1170,2.0124986
1171,1.4885824
1172,2.3500915
1173,2.174975
1174,2.079784
1175,1.9354823
1176,2.1551225
1177,2.3054678
1178,2.1785548
1179,2.8741982
1180,2.001874
1181,2.3277047
1182,1.0947812
1183,1.90403
1184,0.95778865
1185,2.0163841
1186,2.3720946
1187,2.2500293
1188,2.0945787
1189,1.5254853
1190,1.9966074
1191,2.16132
1192,2.2358503
1193,2.432603
1194,2.1964998
1195,2.7158437
1196,1.8880426
1197,2.2828646
1198,2.277932
1199,2.2044108
1200,2.1892757
1201,2.0259073
1202,1.27137
1203,2.272628
1204,1.3556677
1205,2.2687383
1206,2.20948
1207,2.4583044
1208,2.2530966
1209,2.8139112
1210,2.357655
1211,2.4286635
1212,1.9724755
1213,2.2071784
1214,1.2108825
1215,2.2706914
1216,2.011312
1217,2.2377274
1218,2.0439878
1219,2.259289
1220,2.219037
1221,2.0448167
1222,2.2159204
1223,2.3053942
1224,1.7465026
1225,2.357225
1226,2.2561877
1227,2.10626
1228,1.2133315
1229,2.467918
1230,2.1554549
1231,2.258621
1232,1.7232788
1233,2.1053119
1234,2.0552676
1235,2.0053303
1236,2.1665719
1237,2.2906747
1238,2.2121515
1239,2.4124546
1240,1.2567954
1241,2.1044333
1242,1.9163359
1243,2.3003888
1244,-0.03719306
1245,2.145543
1246,1.9678912
1247,2.453222
1248,2.2709658
1249,2.1310258
1250,2.175456
1251,2.3042798
1252,1.9570537
1253,2.1120431
1254,2.3700373
1255,2.0958896
1256,2.2014465
1257,1.2266091
1258,2.0127287
1259,1.6314347
1260,2.195249
1261,2.2464325
1262,1.6867664
1263,2.0677245
1264,1.883287
1265,1.8976384
1266,1.8562045
1267,2.439072
1268,2.483414
1269,1.9793693
1270,2.251558
1271,2.0761666
1272,2.092886
1273,2.1422622
1274,2.2081006
1275,2.0381796
1276,1.5380713
1277,2.4072587
1278,2.252308
1279,2.0734065
1280,1.7401323
1281,2.2843528
1282,2.098149
1283,2.1289825
1284,2.2556536
1285,2.0611203
1286,2.28081
1287,1.811173
1288,2.0447192
1289,2.4066267
1290,2.2426066
1291,2.0057545
1292,2.164866
1293,2.1006644
1294,1.9336433
1295,2.0790327
1296,2.2730327
1297,1.6421891
1298,1.6283109
1299,2.125238
1300,2.413567
1301,2.1982071
1302,2.3423574
1303,1.7760655
1304,2.490477
1305,2.3469923
1306,2.0409198
1307,2.3211076
1308,2.3503087
1309,1.852561
1310,2.2280085
1311,2.0822325
1312,2.1263978
1313,1.8275836
1314,2.3342922
1315,2.0729127
1316,2.2580655
1317,2.0789318
1318,0.70713466
1319,1.4589527
1320,2.0995688
1321,2.2124114
1322,2.3501904
1323,1.4115875
1324,2.342075
1325,1.9940835
1326,1.964992
1327,1.6646806
1328,2.0523808
1329,2.4593477
1330,1.9252846
1331,2.4313006
1332,2.4184425
1333,2.0629187
1334,2.1763296
1335,2.4203515
1336,2.3241272
1337,1.9389968
1338,2.3427277
1339,2.5302846
1340,2.1644566
1341,2.2572231
1342,2.2329714
1343,2.1453576
1344,2.2924645
1345,2.3051183
1346,2.4125285
1347,2.184032
1348,2.1409519
1349,2.4971318
1350,1.5581143
1351,2.1190007
1352,1.481914
1353,2.460738
1354,2.1319494
1355,1.9665002
1356,1.8953221
1357,0.48476887
1358,1.4101276
1359,2.7510524
1360,2.1572504
1361,1.9502944
1362,2.2715
1363,2.5453858
1364,2.334991
1365,2.2363462
1366,2.0461643
1367,2.839487
1368,1.9232711
1369,2.404803
1370,2.3723423
1371,2.9298642
1372,2.6842697
1373,2.2485118
1374,1.7002919
1375,0.3059163
1376,2.366542
1377,2.0780687
1378,2.192493
1379,2.3312309
1380,2.2129345
1381,2.355477
1382,1.8526835
1383,2.263997
1384,2.288446
1385,2.3156884
1386,2.4025521
1387,2.1449208
1388,2.032629
1389,1.894217
1390,1.8506038
1391,2.207996
1392,1.9273174
1393,1.7567059
1394,2.220467
1395,2.1948571
1396,2.004447
1397,2.1551988
1398,1.8394716
1399,1.9621682
1400,2.147143
1401,1.0700557
1402,1.9637578
1403,2.194572
1404,1.8828785
1405,2.2856874
1406,1.9685633
1407,2.252048
1408,2.3146
1409,2.0412188
1410,1.4997888
1411,2.0903878
1412,2.2563431
1413,1.6119398
1414,1.8406184
1415,1.6272517
1416,2.333963
1417,2.16071
1418,1.5496218
1419,2.2828643
1420,2.5145574
1421,2.3037288
1422,2.2144988
1423,2.479851
1424,1.8379521
1425,2.3547876
1426,2.2864797
1427,2.1091201
1428,2.1750066
1429,1.9854043
1430,1.9552894
1431,1.9476388
1432,2.1611264
1433,2.2009385
1434,2.2658207
1435,1.9274642
1436,1.9909947
1437,2.2655642
1438,2.043104
1439,2.0372052
1440,2.2922006
1441,2.231944
1442,1.6476281
1443,2.6846514
1444,2.0865273
1445,2.1116211
1446,2.2934358
1447,2.1245244
1448,2.3119295
1449,2.1257708
1450,2.2279255
1451,2.2922337
1452,2.340043
1453,2.1881955
1454,2.3926408
1455,2.3791974
1456,1.431967
1457,1.9119422
1458,2.195107
1459,2.4032285
1460,2.3560166
1461,1.07115
1462,1.821681
1463,1.9434488
1464,2.3434184
1465,2.3155415
1466,1.8425105
1467,2.0277421
1468,1.5819974
1469,2.0176303
1470,2.321064
1471,2.7705107
1472,1.9703876
1473,1.5719359
1474,1.9962002
1475,2.4395037
1476,2.0982583
1477,2.3141077
1478,1.9250135
1479,2.5861952
1480,2.5000474
1481,2.0991793
1482,2.209079
1483,2.2431095
1484,1.0096881
1485,2.075573
1486,2.1280713
1487,2.2934265
1488,1.4728196
1489,2.7803261
1490,2.1863894
1491,2.4072437
1492,2.0192919
1493,1.5137811
1494,1.9684397
1495,2.9001005
1496,2.1502972
1497,2.4080389
1498,2.3547633
1499,2.346326
1500,2.2212825
1501,2.327899
1502,2.4025269
1503,1.5682783
1504,1.7084213
1505,2.2637486
1506,1.1314769
1507,2.3239634
1508,2.2180688
1509,1.5666103
1510,1.8652992
1511,2.2664433
1512,0.5864248
1513,2.4085586
1514,2.134324
1515,1.8317521
1516,2.178101
1517,2.7448502
1518,2.045181
1519,1.9725933
1520,1.7215596
1521,2.0112844
1522,0.5334941
1523,2.4501636
1524,2.2132804
1525,2.3523192
1526,2.2676136
1527,2.2830155
1528,2.163762
1529,2.2097344
1530,2.402917
1531,2.098578
1532,2.5376742
1533,2.1285007
1534,2.353518
1535,2.4161572
1536,1.7647191
1537,2.2662878
1538,1.1712065
1539,2.177758
1540,1.2382467
1541,2.2728171
1542,2.4368455
1543,2.0589836
1544,2.2482052
1545,2.0625339
1546,2.4288676
1547,2.4686384
1548,2.1568143
1549,2.1543684
1550,2.2403321
1551,2.0922782
1552,2.2651665
1553,1.7693193
1554,1.1427708
1555,1.733158
1556,2.1564875
1557,0.7020949
1558,2.273689
1559,2.1107626
1560,2.2817683
1561,2.1273575
1562,1.5980213
1563,2.2099411
1564,2.234142
1565,1.7117682
1566,1.9827155
1567,1.1918409
1568,2.3279037
1569,2.4402816
1570,2.327115
1571,2.5837018
1572,2.1890292
1573,1.982607
1574,1.9274914
1575,2.1122541
1576,2.336817
1577,1.8041456
1578,2.6441061
1579,2.3094063
1580,1.906618
1581,2.1838744
1582,1.515175
1583,2.1769128
1584,1.5386174
1585,2.299086
1586,2.4704707
1587,1.8943276
1588,1.9805793
1589,2.2145824
1590,2.5465953
1591,1.9100696
1592,2.1525521
1593,2.385323
1594,2.0937629
1595,2.1915457
1596,2.48007
1597,2.3375301
1598,0.81292176
1599,2.1275935
1600,1.0171279
1601,2.2629411
1602,2.3156302
1603,2.2212143
1604,0.21589279
1605,2.5800858
1606,2.3375053
1607,2.1961703
1608,2.2233443
1609,2.0751445
1610,2.2713048
1611,1.9793944
1612,1.8625269
1613,2.1947439
1614,1.6303601
1615,1.890982
1616,2.1144683
1617,1.7332895
1618,2.4552834
1619,2.0792046
1620,2.3424246
1621,2.2152846
1622,2.1704564
1623,1.4846603
1624,2.0182245
1625,2.5200205
1626,2.031823
1627,2.2696772
1628,2.137026
1629,1.9878614
1630,2.239782
1631,2.1706977
1632,1.5787035
1633,1.5615677
1634,1.5594671
1635,1.9740999
1636,2.0717928
1637,1.0124605
1638,1.6837294
1639,2.1021206
1640,1.5370444
1641,2.1230185
1642,1.7443788
1643,1.9738126
1644,2.3245902
1645,2.2923267
1646,2.3630207
1647,2.1976128
1648,1.9727864
1649,2.0271447
1650,1.9889905
1651,1.9750364
1652,1.0594907
1653,2.0066884
1654,2.0005555
1655,2.0906324
1656,1.996652
1657,2.4286335
1658,2.186725
1659,2.1801364
1660,2.1360598
1661,1.9016182
1662,2.2294137
1663,2.3609955
1664,2.5409853
1665,2.1260786
1666,1.9567473
1667,1.4190478
1668,2.0581315
1669,0.826775
1670,2.1203692
1671,1.6982368
1672,2.3377323
1673,1.8421286
1674,1.7095854
1675,1.994281
1676,2.4914215
1677,1.5815678
1678,2.7348897
1679,2.020981
1680,2.297309
1681,2.2185826
1682,2.1735392
1683,2.3387203
1684,2.1355748
1685,1.62379
1686,1.7549797
1687,2.010496
1688,2.1323535
1689,1.8529648
1690,1.8547729
1691,1.9652517
1692,2.4470854
1693,2.2118301
1694,1.3846071
1695,2.2969942
1696,2.4136856
1697,2.1827884
1698,2.1735322
1699,2.1845324
